user_id,post_type,post_length,likes,comments,shares,engagement_rate,user_followers,post_category,post_hour,is_weekend,user_verified,spam_flag
833,image,169,201,62,4,1.7926596269468,7491,fashion,11,1,0,0
834,image,216,301,66,28,3.81557555919589,5232,fashion,14,1,1,1
835,video,182,396,10,18,2.54037303780921,2604,food,17,1,1,0
836,video,114,222,42,9,4.95175975297873,9756,technology,18,1,0,0
837,video,62,221,16,11,0.746352420168178,8389,food,15,0,1,0
838,video,262,2,95,3,2.09756869761311,5339,technology,14,0,0,0
839,image,267,477,3,30,2.6685507519949,392,sports,4,1,0,0
840,text,291,5,62,17,2.76410099636744,1834,sports,10,1,1,1
841,image,286,92,67,15,1.92171120073537,5220,technology,14,1,1,1
842,text,262,7,80,39,3.78158112093906,6493,technology,17,0,1,1
843,video,230,427,40,35,4.43636183070039,2296,technology,12,0,1,1
844,image,131,492,82,24,4.72423685890038,3566,technology,3,1,1,1
845,video,278,234,4,22,4.12292019559787,2006,fashion,16,1,1,0
846,image,222,107,31,11,4.3276108878797,1821,food,3,0,0,0
847,video,209,160,85,33,2.97745385278998,1916,fashion,15,1,1,0
848,text,213,208,69,35,4.21649701892067,8544,food,22,1,0,1
849,text,258,239,34,36,1.86576759116579,4327,food,14,0,1,0
850,text,276,330,21,2,2.29315442949147,5875,food,13,0,1,0
851,image,290,332,64,8,1.92610856218345,3949,fashion,11,0,1,0
852,text,237,49,83,17,2.60324300951567,5328,technology,2,0,1,1
853,image,188,10,21,42,1.78510827307386,6949,fashion,9,0,1,0
854,text,240,350,10,34,4.82725149014501,1158,fashion,7,1,0,0
855,text,198,155,76,33,1.90780082602551,2422,food,5,0,0,1
856,image,101,491,2,40,0.941200421499229,8478,sports,21,0,0,1
857,image,232,69,8,13,2.87067724722686,1048,sports,13,0,1,0
858,text,166,168,59,3,0.756945853003294,8279,fashion,16,0,1,1
859,image,75,271,75,28,0.997444248388612,4459,food,20,0,1,0
860,text,245,67,86,40,1.48725225138311,5760,fashion,18,0,0,1
861,image,83,354,13,44,2.58957612446964,7354,fashion,15,1,0,0
862,video,101,251,96,49,2.44962919539063,8501,technology,14,0,1,0
863,video,161,47,17,14,4.09861337901256,2193,food,14,1,0,1
864,video,131,183,72,27,3.82763594247851,1663,sports,0,1,1,1
865,video,281,319,22,41,2.41843232295816,8317,sports,23,0,1,1
866,video,276,186,73,15,2.00166893409033,274,sports,22,0,0,1
867,text,282,89,82,11,1.92410952827674,1434,fashion,22,1,0,0
868,video,270,445,46,4,3.98297789282304,421,food,11,1,0,1
869,video,229,331,68,33,0.734325827995714,5798,technology,9,1,0,0
870,video,206,138,46,41,0.557697422797726,5704,sports,13,0,1,0
871,video,215,356,86,0,4.07994976366992,6842,food,9,1,1,0
872,image,91,88,29,38,2.64715869195072,7536,sports,9,0,0,1
873,text,70,273,24,31,1.08896512349109,8624,technology,19,0,0,0
874,video,,18,27,25,,5774,food,10,1,0,0
875,video,190,470,97,16,4.69626778893822,5102,fashion,21,0,0,1
876,video,162,310,24,47,4.36776339031204,1010,fashion,15,0,1,0
877,text,154,357,73,26,3.69403272600788,1049,sports,8,1,1,0
878,image,241,373,77,23,2.67001353651797,5525,sports,14,1,1,0
879,text,66,465,57,34,2.84145631786124,2614,food,13,0,1,1
880,image,169,153,93,45,4.88860040877781,7801,technology,18,1,1,0
881,video,186,389,40,41,4.84596699747929,200,sports,8,0,1,0
882,video,218,259,24,38,1.46871070603625,4746,food,3,1,1,0
883,text,178,107,77,25,4.14997054837393,7045,technology,20,1,0,1
884,text,179,370,98,48,1.38759199775158,2500,sports,6,1,1,1
885,image,109,284,47,37,1.46091865047778,5901,sports,21,1,0,1
886,image,97,58,97,22,3.5424186537406,2443,food,7,0,0,0
887,text,78,124,9,21,2.32250494364397,452,sports,23,1,0,0
888,image,146,353,98,3,4.69194983197934,3055,fashion,7,0,1,0
889,text,59,272,74,48,0.90054380703204,1118,technology,18,0,1,0
890,image,291,106,10,8,2.80186538364272,1279,technology,14,1,1,0
891,text,107,298,84,3,4.63334688699405,5293,fashion,15,1,1,1
892,text,,244,20,6,,3636,food,21,1,0,0
893,text,281,335,85,22,1.20438146037084,2602,fashion,22,1,1,0
894,image,,449,44,1,,3919,fashion,8,1,0,1
895,image,77,417,6,48,3.28604630021013,6955,technology,11,0,1,1
896,image,252,246,80,23,1.21727698147131,1079,food,15,1,1,0
897,text,296,7,63,39,4.85609977420582,1076,sports,3,0,0,1
898,image,83,140,63,30,4.61637197927447,9663,fashion,4,0,0,1
899,image,57,361,1,46,1.25127580565511,2380,fashion,7,0,0,1
900,text,236,7,75,30,1.04519957567443,5997,food,0,0,1,0
901,video,263,477,41,46,0.884338172637194,207,fashion,5,1,1,1
902,text,249,351,81,39,4.59249648816484,9264,food,14,1,0,0
903,image,226,483,53,47,1.37130714407957,1726,sports,3,0,1,1
904,text,128,494,74,42,2.3732821784496,8995,food,20,0,0,0
905,video,194,93,15,33,2.51983114543401,6329,sports,10,1,1,0
906,text,237,320,17,23,3.19554969896105,6977,food,4,0,0,0
907,image,136,426,98,48,0.822809046863412,974,fashion,17,1,0,1
908,video,137,38,58,25,1.52041377830232,5643,sports,23,0,1,1
909,image,222,80,89,15,4.69170674113517,3909,fashion,14,1,0,1
910,video,260,186,15,46,4.58784548270856,2207,sports,17,0,1,0
911,video,118,83,5,12,4.01580791332562,9565,food,19,0,1,1
912,text,209,87,56,14,0.587305605281969,659,food,12,0,0,1
913,text,221,241,46,26,1.97153045823246,8408,food,4,1,0,0
914,image,242,341,47,3,3.32581430904309,5069,technology,0,1,1,1
915,text,136,92,41,15,1.73835595298064,3146,technology,21,1,1,0
916,text,150,85,75,29,4.593140127742,143,sports,17,0,0,1
917,video,57,43,59,43,3.35250257824599,608,technology,13,0,0,0
918,text,126,136,76,29,0.823580227924005,6207,food,4,0,0,0
919,video,249,420,3,35,4.59052514976066,3539,technology,5,0,1,1
920,video,298,73,1,2,4.809949961793,4028,technology,23,0,1,0
921,video,136,35,89,21,0.849705882762765,5511,fashion,15,0,1,1
922,image,92,100,58,48,2.89562105687592,1016,sports,21,1,0,1
923,image,178,475,26,21,1.86513926996377,898,sports,20,1,0,1
924,image,158,155,26,49,2.26777584416631,5071,sports,11,1,1,1
925,video,228,425,78,49,1.30843048079904,1860,technology,19,0,1,0
926,image,201,254,71,48,3.10132445905586,3375,food,17,1,0,0
927,image,276,170,6,11,4.81090708962001,918,fashion,1,0,1,0
928,text,201,468,62,20,2.76382670122224,5140,sports,22,0,0,1
929,image,66,215,45,3,0.873115616275165,3165,technology,20,1,0,1
930,image,182,169,62,30,3.29000600064834,3359,food,22,0,0,0
931,video,197,251,11,43,2.03100347503066,1006,fashion,12,0,1,0
932,video,70,359,12,30,4.35166335316084,702,fashion,16,0,1,1
933,video,281,321,42,22,2.45605166742412,4395,sports,16,0,0,1
934,video,107,54,16,19,1.36777824024011,3627,sports,15,0,0,1
935,video,208,455,62,14,1.35997530211015,4643,food,20,1,1,0
936,video,159,431,80,22,3.95943881324522,1911,technology,17,1,0,1
937,image,,90,35,27,,9132,food,7,0,1,0
938,video,188,277,84,15,3.9525502737165,8063,sports,2,0,1,1
939,video,229,100,7,36,1.4264928984497,5349,food,16,1,1,0
940,text,192,154,68,20,1.94758865915589,4715,technology,17,1,0,1
941,image,260,376,89,14,2.59469137597865,9328,fashion,22,1,0,0
942,image,184,348,79,16,4.74438132362053,9016,fashion,5,0,0,0
943,image,292,450,35,49,4.69279141139221,6866,fashion,7,1,0,0
944,video,77,363,27,36,1.4309234394003,9279,fashion,22,1,1,1
945,video,100,140,92,12,2.11198568559383,902,sports,12,0,0,0
946,video,284,172,46,18,1.17229724804198,2682,sports,7,0,1,0
947,text,235,9,75,29,2.79493285691074,6545,technology,18,1,0,1
948,video,54,227,29,44,2.572621478126,3937,technology,5,0,0,0
949,text,54,264,22,17,4.5534207310283,8818,technology,22,1,0,0
950,image,143,437,15,13,4.68502420005983,1765,technology,14,1,0,1
951,video,295,247,13,35,2.22605325953281,9430,food,9,0,0,0
952,text,,246,73,35,,8751,technology,16,0,1,1
953,text,57,154,70,19,4.5330631211576,7075,fashion,0,1,0,0
954,video,113,33,51,18,4.13018513485278,2652,fashion,6,0,0,1
955,image,,498,36,44,,7575,fashion,12,0,0,0
956,image,87,128,28,43,1.94026803882612,2908,food,2,0,0,0
957,image,160,159,66,6,2.39798408871257,5733,technology,18,0,0,0
958,text,273,88,14,43,1.53372327657454,6196,fashion,14,0,1,1
959,text,161,92,99,3,1.39807227153172,8923,fashion,4,0,0,0
960,text,269,326,46,33,0.670030279680559,2556,fashion,10,0,1,0
961,text,130,240,45,1,3.39516376281392,9273,fashion,21,1,0,1
962,image,272,322,51,4,1.68129630717425,5523,sports,17,0,1,1
963,video,,467,18,9,,4417,technology,2,1,0,1
964,text,153,403,76,31,1.53940689737629,1656,technology,5,0,0,0
965,text,202,116,20,41,4.10861278776257,2305,food,2,1,1,0
966,image,122,93,63,40,4.33170131740946,4055,sports,4,0,0,0
967,video,243,162,36,12,2.67379810336986,9213,food,8,1,1,1
968,video,256,98,26,38,2.37231801683909,6905,fashion,18,0,0,1
969,image,227,112,54,4,4.90034162075802,504,food,12,1,1,0
970,image,244,358,28,9,1.40254096814632,1720,fashion,5,0,1,0
971,video,98,90,19,9,1.46911677284574,3052,fashion,10,0,1,1
972,text,85,345,24,37,1.8134022966638,8180,technology,20,1,0,1
973,video,175,205,69,26,1.27740793226489,3218,technology,20,1,1,1
974,image,117,16,62,20,2.20714519191884,7480,technology,13,0,0,0
975,text,127,273,35,7,4.59875402145389,6730,technology,5,1,1,1
976,text,154,172,1,0,3.26906528282858,9886,technology,5,1,1,1
977,image,218,115,21,27,2.35375946875519,665,sports,16,0,1,1
978,image,,348,95,48,,4899,technology,10,1,0,1
979,image,171,467,15,38,0.7180890461412,7770,food,14,0,0,0
980,video,168,180,17,13,1.44624280055838,2968,fashion,8,1,0,1
981,video,239,90,68,20,3.04649872295792,9149,technology,20,0,1,0
982,text,163,81,53,29,3.26998680436931,9576,sports,16,1,0,0
983,image,59,323,99,20,0.678008779531759,8876,food,23,0,0,1
984,text,198,448,29,48,2.3136744105821,4427,food,6,0,1,1
985,text,213,113,44,8,3.42119284173893,6513,fashion,6,1,1,0
986,text,189,256,18,16,3.64131745881531,7714,food,20,1,0,1
987,text,,57,86,4,,1345,food,0,0,0,0
988,image,281,153,33,30,1.94253450962416,8343,food,7,0,0,1
989,text,51,364,12,39,0.920840556190593,637,food,4,1,1,0
990,image,167,403,42,37,2.422006008887,640,sports,18,1,1,0
991,image,62,115,61,42,1.07939496815625,914,fashion,7,1,1,0
992,video,230,342,92,18,4.764306463343,1515,technology,16,1,1,1
993,image,209,265,99,35,2.63826889710183,1752,food,18,1,1,0
994,video,144,314,21,49,1.9276662846059,4162,sports,11,1,0,0
995,image,193,202,51,32,3.94836832003505,2456,fashion,22,0,0,1
996,image,81,40,51,12,2.74076866662019,3910,technology,14,1,0,1
997,image,81,104,35,13,1.89515310805603,9155,fashion,3,1,1,0
998,video,173,388,72,32,4.15385484075861,285,sports,22,1,1,0
999,video,275,377,18,28,4.40218467950505,1651,sports,11,1,0,1
1000,text,60,192,37,42,3.52853674829905,7113,sports,12,0,0,0
1001,video,59,400,69,48,0.711339900834503,861,food,13,0,0,1
1002,video,64,277,78,35,3.04845296074939,9571,sports,4,0,1,1
1003,video,66,353,56,43,3.93482710398777,6263,technology,21,0,1,1
1004,video,217,236,19,9,1.11426355437612,7735,food,15,1,1,0
1005,text,195,424,8,30,1.52901838123072,3381,fashion,6,0,1,1
1006,video,232,220,31,5,4.47122797280661,1636,technology,14,1,1,0
1007,image,250,67,3,0,0.590547748338833,6301,food,12,1,0,0
1008,image,202,196,49,6,3.88727212021689,3264,sports,15,0,0,1
1009,video,281,255,81,26,2.6319798163149,2870,fashion,11,0,1,1
1010,video,108,138,4,20,2.51047471477823,7499,sports,6,1,1,1
1011,image,127,311,19,27,0.531934396226992,3945,technology,15,0,0,1
1012,image,173,434,86,15,4.18729203934922,3535,technology,22,0,1,0
1013,text,299,148,74,45,2.11921205286455,4810,food,22,1,1,0
1014,image,266,98,36,22,2.93344534085244,661,technology,12,1,0,1
1015,image,163,75,21,19,3.54785308851047,4817,fashion,22,1,1,0
1016,video,71,281,57,37,3.66183309397062,7723,food,2,1,1,1
1017,image,293,370,67,24,4.80191026471733,7287,fashion,14,1,0,0
1018,text,207,402,92,27,2.89102978956474,2280,sports,2,0,1,0
1019,image,261,108,43,4,2.29873797938492,2060,fashion,6,1,1,0
1020,video,262,187,33,20,4.79166631921269,3979,fashion,17,1,0,1
1021,video,221,198,76,17,3.38949605761485,5253,technology,13,1,0,0
1022,image,81,302,41,46,1.8416766032445,7135,sports,17,0,1,0
1023,video,228,326,8,5,1.06908910431607,3370,technology,18,1,0,0
1024,text,223,153,94,28,4.29149525659332,4787,sports,13,1,0,0
1025,text,162,39,6,18,2.12981721257368,682,sports,19,0,1,1
1026,image,169,132,67,32,3.47211374613994,9905,fashion,5,1,0,0
1027,image,198,404,18,0,2.61867388714654,9393,technology,7,1,1,1
1028,image,276,461,93,44,1.39518400907767,388,fashion,6,1,0,1
1029,video,171,131,30,2,3.20758973879209,5764,fashion,19,0,0,0
1030,text,81,278,34,41,0.77307381027807,8079,fashion,17,0,1,0
1031,text,271,361,56,20,2.36004106942037,3959,sports,17,1,1,1
1032,video,168,83,84,34,2.95976722848652,3160,technology,14,1,1,1
1033,text,88,398,60,40,2.46221138353361,1283,technology,19,1,0,1
1034,image,290,241,30,39,3.86902478862946,4435,fashion,21,0,1,0
1035,image,,115,82,2,,1546,sports,18,0,1,0
1036,image,282,108,94,24,3.9705938331493,6779,technology,21,0,0,1
1037,text,224,220,52,44,0.674658265153109,6313,food,20,0,0,1
1038,image,67,391,31,37,1.37357946700688,2003,technology,20,0,0,1
1039,video,198,40,65,44,2.91473379168698,7994,fashion,1,0,1,0
1040,video,190,367,58,19,4.70669918199711,9369,food,7,1,0,0
1041,text,198,146,9,43,4.25730548773453,2477,sports,20,0,0,1
1042,video,175,111,1,44,4.29140528758311,947,food,10,1,1,0
1043,video,185,102,65,33,1.86443687191854,7470,food,17,0,0,1
1044,text,95,45,59,20,2.43251553685416,6441,fashion,22,1,0,0
1045,image,153,411,87,47,2.61817676292172,1339,technology,12,0,1,1
1046,image,287,493,16,22,1.2081721250746,5700,sports,8,1,0,0
1047,image,184,474,95,5,0.639806586100054,9624,food,8,1,1,0
1048,text,200,323,15,12,4.76106304757233,4891,fashion,16,1,1,0
1049,video,285,377,15,48,1.58320663548578,2465,technology,6,0,1,0
1050,image,273,270,45,22,1.57977006675634,5155,food,8,0,1,0
1051,image,252,482,38,8,0.875205741959418,5722,fashion,21,0,1,0
1052,text,135,420,30,16,4.678284883747,472,fashion,0,1,0,0
1053,image,199,384,87,1,3.10881701722897,7883,fashion,1,1,1,1
1054,text,284,194,0,18,3.50166585706409,2049,sports,3,1,1,1
1055,video,138,366,10,18,4.60209599268374,344,technology,13,0,1,1
1056,text,71,279,84,6,2.05529076005355,7895,food,3,0,1,0
1057,text,141,282,3,41,3.29678290012138,5872,technology,1,1,0,0
1058,text,78,39,70,41,0.674597546279994,224,technology,7,0,0,0
1059,text,62,446,25,19,1.34047637704008,2019,food,17,0,0,1
1060,video,259,188,49,8,4.24060612290474,9927,technology,18,0,1,1
1061,video,51,163,11,16,3.95045760352251,9717,sports,13,0,0,1
1062,image,78,481,94,26,2.07789211155716,9832,food,19,1,0,1
1063,video,,476,80,46,,630,food,9,0,1,1
1064,video,256,23,96,1,2.90099495099111,7949,fashion,16,0,1,1
1065,image,229,23,74,35,0.501084521083105,7029,technology,7,1,0,0
1066,video,76,489,91,18,1.58559951217113,4449,food,13,1,0,1
1067,text,99,3,95,16,1.43704313873697,4856,food,20,0,0,0
1068,text,144,322,64,4,1.62717326037394,1901,sports,22,0,0,1
1069,image,256,289,46,38,4.12657629140049,5256,fashion,7,0,1,1
1070,image,292,440,91,17,1.75853235445899,7956,food,4,0,1,0
1071,image,200,432,52,6,1.36184594922567,5561,sports,15,1,1,0
1072,text,137,470,70,16,2.76918557356864,9328,food,7,1,1,0
1073,video,93,180,1,38,4.39540266367729,5402,food,9,1,1,1
1074,text,254,247,23,35,1.58607366726875,7532,food,7,0,0,1
1075,image,71,115,3,39,0.853413092567594,6289,sports,8,0,1,0
1076,video,220,278,18,44,2.10382131132349,1242,technology,17,1,1,1
1077,video,214,364,25,3,3.8644332105424,7176,food,2,0,0,0
1078,text,238,68,74,37,2.97810745112658,7714,food,16,1,1,1
1079,image,146,350,39,24,4.17557016308456,4940,technology,19,1,0,1
1080,text,233,253,49,4,4.81816466424155,1729,food,14,1,1,1
1081,video,52,180,42,29,4.06698114538228,5162,fashion,20,1,1,0
1082,text,240,317,74,11,3.21711385479689,862,food,16,1,1,1
1083,text,167,168,66,3,2.72003714623571,7005,fashion,7,1,0,0
1084,image,68,312,11,23,0.6803108885672,4989,technology,1,1,1,0
1085,image,72,248,66,28,4.92944890466319,4939,sports,16,0,0,0
1086,video,206,187,26,8,2.22566505158769,4057,technology,17,1,1,0
1087,text,79,53,53,3,1.1850269626259,657,food,4,1,1,0
1088,text,88,325,65,23,3.50018984928406,4721,fashion,8,0,0,0
1089,text,157,356,48,13,1.77929730092957,939,sports,8,1,0,0
1090,video,160,312,15,4,3.13600221918971,8294,food,1,0,1,0
1091,video,74,137,1,17,3.14045558530066,9343,sports,1,1,0,0
1092,image,177,167,59,41,2.50578419406291,9696,sports,18,0,1,1
1093,image,278,390,53,18,4.26253376995269,8448,food,22,0,1,0
1094,image,160,102,29,11,1.69235177699949,7098,technology,2,0,0,1
1095,text,185,421,83,17,2.5188466622798,610,food,16,1,0,0
1096,text,155,84,37,16,2.91961457865937,1237,food,13,0,0,1
1097,image,235,316,27,29,3.48631124345285,5706,technology,13,1,1,1
1098,text,193,211,24,23,4.02787332727515,4766,fashion,13,1,0,1
1099,image,121,2,95,10,2.27663277295215,9006,food,5,1,1,1
1100,video,178,383,9,34,3.40721124843468,5534,sports,2,1,0,1
1101,image,157,178,59,22,1.17774928880834,6546,food,0,1,0,1
1102,video,54,341,41,16,4.69691645244115,2754,food,15,1,0,0
1103,text,,302,39,0,,1090,sports,3,1,0,0
1104,image,242,451,96,14,3.78284639889397,7920,technology,0,0,0,0
1105,text,181,475,76,31,0.591534868469799,2260,fashion,16,1,1,0
1106,video,153,331,41,8,1.42334214307163,5840,fashion,17,1,0,0
1107,video,276,37,46,14,2.6918714494561,4557,sports,7,0,0,0
1108,video,273,498,36,27,4.45213610479556,2163,technology,1,1,1,1
1109,text,113,419,79,23,2.87264817477805,2077,food,17,0,1,0
1110,text,155,238,21,34,4.68441717032246,8667,food,15,0,1,1
1111,text,147,168,56,21,2.67708603462258,9033,food,9,1,1,1
1112,text,284,452,83,26,2.70702093531178,2767,food,7,1,0,1
1113,video,266,396,26,18,1.03886054825239,9532,food,11,0,0,1
1114,video,,342,40,44,,5019,sports,21,1,1,1
1115,image,198,313,79,11,1.61134435610178,8709,food,15,0,0,1
1116,image,177,305,33,19,4.54825620217542,7742,food,11,0,1,0
1117,text,95,29,31,0,4.59870899148678,8898,technology,10,1,1,1
1118,video,280,189,89,20,4.74489550343367,8859,food,19,0,0,1
1119,video,268,356,88,48,2.84103720096391,643,fashion,18,1,0,0
1120,video,204,24,65,44,3.5469220315264,983,sports,0,1,1,0
1121,image,115,111,11,0,4.00332146027749,4898,sports,2,0,0,0
1122,image,218,410,39,9,1.0895657839271,8140,sports,11,0,1,0
1123,video,161,434,72,46,3.20430737748874,9515,fashion,8,1,1,0
1124,video,62,205,75,31,0.654340555864903,5818,food,20,1,1,0
1125,video,186,184,89,38,2.73904737524927,2168,sports,21,1,1,0
1126,image,293,381,72,21,1.19679206729102,7578,fashion,4,0,0,1
1127,video,213,495,9,17,1.32315316682938,8220,technology,0,1,1,0
1128,video,135,378,95,47,2.14271405011671,7920,food,9,0,1,1
1129,text,283,46,97,45,2.44596725022426,1886,fashion,16,0,1,0
1130,text,139,373,47,31,3.30427591039484,5815,food,3,0,0,0
1131,image,107,227,19,26,0.83492788297332,9749,technology,14,1,1,1
1132,video,103,38,38,27,2.7666129255685,8369,fashion,18,0,1,0
1133,video,61,15,59,17,1.32181308613896,1408,food,7,1,0,0
1134,text,258,21,65,38,3.08288828764284,8939,fashion,22,0,1,0
1135,image,255,212,64,48,3.36832075517533,8844,sports,14,1,1,0
1136,text,,309,50,28,,8573,food,6,1,1,0
1137,text,170,148,35,17,3.82232979715238,9573,fashion,14,0,1,0
1138,text,,455,23,43,,4961,sports,7,1,0,0
1139,text,230,240,26,7,3.94297966234909,2876,technology,22,0,0,1
1140,video,170,271,1,30,2.44745186768687,1696,food,9,0,0,0
1141,video,69,58,30,33,2.67883024245169,579,food,17,0,1,1
1142,text,124,286,56,6,3.41645957267482,3412,technology,3,0,0,1
1143,image,193,425,77,35,0.582612727996508,6256,sports,14,0,0,1
1144,image,292,201,65,17,3.44297399639112,8019,technology,10,0,1,1
1145,image,272,31,28,37,3.28363317082452,6844,food,21,0,0,1
1146,image,296,442,14,8,1.89431202538976,3998,fashion,2,1,0,1
1147,text,,161,11,8,,2172,sports,14,0,0,1
1148,video,105,254,27,45,0.909209524608685,9587,sports,2,0,1,0
1149,image,260,253,83,7,4.65450686143353,5724,sports,14,1,1,0
1150,text,150,8,23,34,3.60175694551627,1038,technology,5,1,0,0
1151,image,235,464,20,17,1.07196176196833,8276,technology,0,0,0,1
1152,image,181,138,9,4,2.10525426189008,861,fashion,13,0,1,0
1153,text,160,479,77,13,3.16617347255718,7354,fashion,15,0,1,1
1154,video,174,9,17,27,4.26007267290792,1769,sports,0,1,1,1
1155,video,181,213,87,29,0.696474179208538,7228,fashion,20,0,1,0
1156,text,69,272,13,3,1.56484909161504,3962,technology,16,1,0,1
1157,video,187,323,33,38,4.50387045632921,2785,fashion,7,0,1,1
1158,text,73,47,57,19,0.541244975827174,6734,technology,17,0,0,0
1159,text,295,435,75,24,1.40629596257249,2031,fashion,15,1,1,1
1160,text,276,110,21,27,4.81560879187835,7408,food,5,0,1,0
1161,video,203,152,69,11,3.26030830934977,4039,technology,9,0,1,1
1162,text,86,122,35,1,1.67752114986878,1226,food,9,0,1,1
1163,image,279,404,44,42,0.801459924781314,6121,technology,4,1,0,0
1164,video,262,356,35,13,0.6268610320125,6537,fashion,11,0,0,0
1165,video,103,101,21,21,1.60135285836617,7139,food,19,0,0,0
1166,video,281,240,77,30,4.4666861881501,5473,fashion,16,1,1,1
1167,video,152,320,79,22,2.37161144433879,1303,technology,13,1,0,1
1168,image,198,190,60,47,3.74150016124697,4235,food,13,0,1,0
1169,video,251,216,99,19,4.63228265920981,8811,sports,2,0,1,0
1170,video,87,50,55,37,2.33618207721267,8004,fashion,11,1,0,0
1171,text,223,291,88,3,1.36074816966829,2383,technology,19,0,1,1
1172,video,,80,95,14,,4658,food,17,0,1,1
1173,image,237,488,32,23,4.58637659176935,5447,fashion,11,1,0,0
1174,image,106,382,44,24,4.11968486361965,7967,food,1,0,1,0
1175,image,222,87,35,0,0.796234295134192,6044,fashion,1,0,1,0
1176,image,69,193,19,6,3.61657760034912,8774,fashion,16,1,0,1
1177,video,66,103,17,30,3.07353885106529,2577,fashion,9,0,0,0
1178,video,168,270,37,11,4.58358429355892,3193,food,17,0,1,0
1179,image,120,95,66,41,1.05116637582634,8634,food,21,0,0,0
1180,image,53,422,22,4,2.90316250942096,7307,fashion,18,1,1,1
1181,video,270,378,95,43,4.45758212080352,9754,sports,20,0,0,1
1182,image,63,197,15,49,2.34510704033784,9494,sports,0,1,1,0
1183,text,52,0,58,41,2.6689771297979,9913,sports,23,1,0,1
1184,image,265,494,68,37,0.817073049501312,6327,technology,3,0,0,0
1185,image,278,406,67,11,1.7516463820201,3635,sports,3,1,1,0
1186,text,129,377,20,38,1.96027992126026,7104,food,1,0,0,0
1187,text,235,166,77,17,4.75305101935199,3013,sports,18,0,0,0
1188,video,104,125,94,1,1.77200312243522,9481,food,20,0,1,1
1189,video,293,312,77,9,2.57390930871343,2440,technology,11,1,0,0
1190,text,181,80,69,14,3.52086990603926,9895,food,9,0,0,0
1191,text,,417,11,29,,5389,food,12,0,0,1
1192,video,73,250,15,43,2.68899074213844,697,food,21,0,1,0
1193,image,211,168,80,16,3.82342567764158,8936,sports,22,1,0,1
1194,text,207,476,86,3,4.4008484586218,7245,fashion,19,1,1,0
1195,video,131,72,13,6,3.31816673598092,3002,food,22,0,1,0
1196,image,196,140,60,40,3.51074081892627,6745,sports,14,0,0,0
1197,text,208,69,70,30,1.06827562663056,9055,sports,2,0,1,0
1198,image,237,261,45,38,4.75599423760856,7794,sports,22,0,1,1
1199,video,109,339,31,33,1.09658334868017,4930,fashion,19,1,1,0
1200,text,196,307,14,5,3.98602821731809,7646,fashion,12,1,1,1
1201,image,98,244,43,49,1.69167344800244,7468,fashion,7,1,0,1
1202,text,112,2,16,37,4.70116914665563,9934,fashion,6,1,0,1
1203,image,159,336,40,44,3.73981792716266,2260,technology,23,1,0,0
1204,video,260,62,53,33,3.89216170840266,5978,fashion,7,1,1,1
1205,video,199,48,43,43,1.48576627876948,7763,fashion,17,1,1,1
1206,text,201,75,97,14,2.49367989485822,3849,fashion,8,0,0,1
1207,image,158,367,4,13,3.28015937565179,3022,food,5,0,1,0
1208,text,125,174,26,5,3.9648812819297,6586,food,3,0,0,0
1209,text,79,108,86,49,0.967817191605753,8212,fashion,14,0,1,1
1210,image,107,182,77,36,4.83064392404538,8871,technology,4,0,0,1
1211,image,279,191,78,49,4.5059930174955,3904,food,4,0,0,0
1212,image,166,64,42,31,1.71656865723013,4978,sports,6,1,0,1
1213,video,208,336,96,2,4.20242109364549,2468,food,8,0,1,1
1214,text,149,450,30,2,2.83245765367921,8193,sports,6,1,0,1
1215,text,241,473,98,21,2.57812916702908,4032,food,8,0,1,0
1216,video,68,270,16,21,1.91495347615132,5708,fashion,19,1,1,1
1217,image,225,99,91,9,3.11435863984217,6735,food,9,1,0,1
1218,video,222,31,82,2,3.78450102966619,6495,fashion,3,0,0,0
1219,video,277,351,53,11,2.34919807233241,6201,fashion,5,0,1,1
1220,video,143,127,61,28,3.33148636853731,9392,food,23,0,1,0
1221,text,232,451,86,47,3.64690814519887,9962,sports,13,0,0,0
1222,video,162,401,31,16,3.70004817656879,5631,sports,8,0,0,0
1223,text,232,368,39,6,0.733847441590311,5070,food,0,1,1,1
1224,text,274,338,12,12,4.3688651255828,6444,fashion,16,0,0,1
1225,text,195,42,83,1,2.56213991644272,8508,sports,12,1,0,1
1226,image,112,371,34,3,1.68087236763297,475,technology,23,1,0,1
1227,text,165,418,4,9,1.58794028365857,7987,fashion,6,1,0,1
1228,text,162,487,72,38,2.67356350779778,1709,food,8,0,1,1
1229,image,269,77,28,23,4.49074192761032,3039,fashion,10,0,1,1
1230,text,96,313,69,16,2.20256411757191,4162,technology,2,0,0,1
1231,video,252,288,24,5,3.87376586052595,1713,technology,11,0,0,0
1232,video,106,269,94,18,0.935684289442484,6678,sports,20,0,1,1
1233,text,,161,21,4,,7951,technology,2,0,1,1
1234,image,94,188,65,31,4.96258763176731,3779,fashion,14,1,1,0
1235,video,210,246,44,9,3.96697011256552,7640,sports,20,0,1,1
1236,image,194,387,68,8,1.44737819798276,9588,technology,9,1,1,0
1237,image,247,215,90,26,2.7564866316406,7174,sports,0,1,0,1
1238,video,53,314,88,12,1.55131143641855,4096,sports,13,0,0,1
1239,image,197,412,71,18,2.34302417268129,4886,food,19,0,1,0
1240,video,289,338,0,20,4.01037810680734,5795,sports,5,0,1,0
